product_id,product_category,date,original_price,discount_percentage,selling_price,units_sold,sales_volume,inventory_level,stock_status,competitor_price,customer_rating,store_region,promotion_flag,is_holiday
1073,Groceries,26-09-2025,748.75,5,711.31,25,17782.75,125,In Stock,727.43,4.1,Central,1,0
1170,Books,24-02-2025,3753.46,15,3190.44,29,92522.76,91,In Stock,3291.38,3.1,North,0,0
1848,Books,03-12-2025,3896.15,20,3116.92,19,59221.48,283,In Stock,2821.37,4,North,0,0
1068,Clothing,02-01-2023,4851.26,0,4851.26,18,87322.68,344,In Stock,4890.43,4.5,North,1,0
1812,Clothing,18-07-2025,3912.41,20,3129.93,25,78248.25,260,In Stock,3308.32,3.9,East,1,0
1361,Home,06-10-2023,1368.09,20,1094.47,20,21889.4,442,In Stock,1000.15,3.5,South,1,0
1648,Groceries,14-01-2023,392.56,5,372.93,11,4102.23,462,In Stock,366.45,4.1,North,1,0
1432,Home,14-03-2022,4930.1,15,4190.58,26,108955.08,366,In Stock,4045.18,2.9,North,1,0
1928,Books,03-07-2024,1834.16,20,1467.33,15,22009.95,107,In Stock,1588.73,4.3,Central,1,0
1995,Clothing,25-06-2025,1697.46,20,1357.97,27,36665.19,456,In Stock,1272.64,4.2,South,1,0
1099,Clothing,09-05-2024,4548.59,10,4093.73,32,130999.36,44,In Stock,3945.01,3.8,East,1,0
1657,Clothing,12-02-2022,3008.48,0,3008.48,27,81228.96,367,In Stock,3248.22,3.2,South,1,0
1008,Electronics,12-01-2023,1231.38,15,1046.67,23,24073.41,436,In Stock,1011.22,4.5,Central,1,0
1573,Books,30-11-2024,4467.66,0,4467.66,21,93820.86,1,In Stock,4495.67,3.8,East,1,0
1696,Clothing,19-06-2022,4968.13,5,4719.72,23,108553.56,432,In Stock,4278.93,2.6,West,0,0
1028,Books,31-07-2022,616.06,20,492.85,22,10842.7,200,In Stock,540.65,4.8,North,1,0
1892,Clothing,08-02-2022,4338.81,20,3471.05,18,62478.9,89,In Stock,3696.63,4.4,East,1,0
1113,Groceries,04-01-2023,2074.48,30,1452.14,24,34851.36,214,In Stock,1491.17,4,Central,1,0
1461,Books,27-01-2024,2715.55,0,2715.55,20,54311,114,In Stock,2476.99,3.6,South,1,0
1920,Home,31-05-2022,4591.12,5,4361.56,20,87231.2,318,In Stock,3990.71,4.9,East,1,0
1142,Electronics,08-02-2025,4872.22,30,3410.55,18,61389.9,91,In Stock,3441.23,4.4,Central,0,0
1389,Home,30-12-2025,1458.39,30,1020.87,15,15313.05,325,In Stock,976.99,3.8,East,0,0
1631,Books,06-12-2024,1221.68,10,1099.51,21,23089.71,185,In Stock,1126.51,4.1,North,1,0
1681,Clothing,20-10-2024,586.48,30,410.54,22,9031.88,259,In Stock,418.6,3.2,South,1,0
1156,Books,07-01-2024,2896.63,30,2027.64,23,46635.72,157,In Stock,2164.97,3,South,1,0
1334,Electronics,21-10-2025,265.3,10,238.77,19,4536.63,56,In Stock,228.33,3.2,East,1,0
1860,Books,10-03-2022,2177.11,20,1741.69,22,38317.18,46,In Stock,1768.81,3.2,Central,0,1
1259,Clothing,26-10-2022,552.24,20,441.79,18,7952.22,401,In Stock,466.3,4.3,North,1,0
1081,Home,01-08-2024,2145.08,15,1823.32,15,27349.8,221,In Stock,1819.96,2.9,North,0,0
1753,Groceries,12-03-2024,391.67,30,274.17,21,5757.57,474,In Stock,292.3,4.4,East,0,0
1440,Home,23-10-2022,4209.04,0,4209.04,23,96807.92,107,In Stock,3898.65,3.8,West,0,1
1944,Clothing,22-07-2022,1206.75,20,965.4,19,18342.6,350,In Stock,1010.56,3.5,East,0,1
1171,Clothing,02-03-2022,1775.88,5,1687.09,23,38803.07,299,In Stock,1836.56,3.3,North,1,0
1230,Electronics,03-08-2024,4376.23,0,4376.23,15,65643.45,179,In Stock,4229.09,3.8,South,0,0
1719,Books,20-08-2024,3782.08,15,3214.77,20,64295.4,176,In Stock,3128.83,3.3,East,1,0
1074,Books,30-08-2025,1251.38,30,875.97,16,14015.52,486,In Stock,803.01,3.6,East,0,0
1269,Home,30-03-2025,545.12,10,490.61,19,9321.59,413,In Stock,504.49,4.3,South,1,0
1898,Groceries,27-11-2022,3635.23,15,3089.95,27,83428.65,179,In Stock,3122.36,4.1,East,1,0
1625,Groceries,04-12-2022,2075.37,0,2075.37,19,39432.03,36,In Stock,1884.58,4.4,Central,0,0
1061,Electronics,20-08-2025,3877.18,10,3489.46,21,73278.66,62,In Stock,3665.48,4.3,South,0,0
1873,Clothing,23-09-2025,2337.41,5,2220.54,20,44410.8,267,In Stock,2366.78,4.5,South,0,1
1319,Electronics,01-10-2023,1860.81,10,1674.73,24,40193.52,272,In Stock,1811.09,3,South,0,0
1101,Books,02-10-2022,2365.79,10,2129.21,22,46842.62,289,In Stock,2148.69,5,North,1,0
1428,Clothing,02-04-2025,3793.08,5,3603.43,17,61258.31,411,In Stock,3569.26,3.7,East,0,0
1873,Electronics,15-11-2022,4530.66,20,3624.53,23,83364.19,387,In Stock,3897.19,4.3,West,0,0
1721,Home,12-08-2023,438.88,20,351.1,18,6319.8,353,In Stock,343.99,4.2,East,1,0
1953,Books,19-05-2023,2715.74,10,2444.17,18,43995.06,301,In Stock,2520.16,3.9,East,1,0
1254,Groceries,22-01-2023,357.61,10,321.85,20,6437,269,In Stock,329.28,5,North,1,0
1531,Electronics,19-05-2024,2448.37,15,2081.11,17,35378.87,268,In Stock,2027.9,3,Central,1,0
1569,Books,12-04-2024,4449.36,20,3559.49,25,88987.25,496,In Stock,3265.4,3.6,Central,1,0
1111,Books,11-10-2024,1935.63,5,1838.85,20,36777,441,In Stock,1662.84,2.8,North,0,0
1984,Groceries,26-08-2023,4675.76,30,3273.03,17,55641.51,304,In Stock,3226.05,3,North,0,0
1312,Groceries,22-11-2023,3226.92,30,2258.84,19,42917.96,245,In Stock,2250.35,4.3,North,0,0
1997,Groceries,09-05-2023,4683.95,10,4215.56,21,88526.76,177,In Stock,4487.61,2.5,East,1,0
1460,Electronics,05-05-2023,3834.4,10,3450.96,22,75921.12,66,In Stock,3391.89,4.7,North,0,1
1707,Groceries,22-12-2023,696.49,30,487.54,11,5362.94,276,In Stock,466.2,4.1,West,0,0
1886,Home,01-01-2025,1309.53,15,1113.1,13,14470.3,207,In Stock,1104.66,3.6,South,0,0
1461,Books,24-05-2023,2092.02,15,1778.22,16,28451.52,306,In Stock,1685.04,3.3,Central,1,0
1864,Groceries,25-01-2023,1016.51,15,864.03,15,12960.45,37,In Stock,793.41,2.8,West,1,0
1091,Books,22-10-2022,2575.58,0,2575.58,17,43784.86,118,In Stock,2376.25,4.8,Central,0,0
1051,Clothing,24-10-2025,2462.57,5,2339.44,19,44449.36,25,In Stock,2254.82,4.3,East,0,0
1804,Clothing,06-03-2024,4790.04,0,4790.04,13,62270.52,5,In Stock,4323.18,3.3,East,0,0
1519,Groceries,14-05-2024,2281.89,10,2053.7,25,51342.5,273,In Stock,1938.78,2.7,North,0,0
1811,Books,03-07-2023,3971.01,15,3375.36,23,77633.28,232,In Stock,3569.46,3.3,Central,1,0
1097,Clothing,11-10-2023,4721.17,15,4012.99,23,92298.77,113,In Stock,3799.99,3,East,1,0
1235,Groceries,22-07-2023,4409.55,30,3086.68,15,46300.2,133,In Stock,2846.37,4.5,East,1,0
1900,Books,25-04-2025,1201.6,30,841.12,14,11775.68,424,In Stock,916.67,4.3,Central,1,1
1373,Groceries,02-05-2024,2580.94,15,2193.8,18,39488.4,312,In Stock,2247.53,3.7,East,1,0
1580,Books,09-02-2024,1869.15,20,1495.32,20,29906.4,177,In Stock,1363.74,4.7,North,0,0
1926,Clothing,21-03-2023,2119.32,30,1483.52,15,22252.8,24,In Stock,1353.64,3,East,1,0
1556,Groceries,29-12-2022,1931.87,5,1835.28,29,53223.12,47,In Stock,1876.44,3.6,West,1,0
1648,Clothing,03-05-2022,4166.52,0,4166.52,24,99996.48,279,In Stock,4199.96,4.3,West,0,0
1233,Groceries,26-04-2025,2370.27,5,2251.76,20,45035.2,413,In Stock,2057.38,2.7,North,1,0
1031,Electronics,12-01-2024,2713.73,30,1899.61,25,47490.25,342,In Stock,1794.87,3.4,West,0,0
1288,Clothing,11-11-2023,4915.75,15,4178.39,17,71032.63,300,In Stock,4536.93,3.9,East,1,0
1637,Clothing,24-02-2023,487.9,10,439.11,20,8782.2,298,In Stock,445.43,3.4,West,1,0
1578,Home,29-06-2025,2542.2,20,2033.76,20,40675.2,71,In Stock,2009.49,3.7,West,1,0
1541,Clothing,20-09-2025,3915.5,30,2740.85,23,63039.55,439,In Stock,2603.89,4,East,0,0
1113,Books,02-04-2022,925.58,5,879.3,20,17586,496,In Stock,814.88,3.4,Central,0,0
1203,Groceries,04-03-2022,3135.35,10,2821.82,24,67723.68,200,In Stock,2766.87,2.8,North,0,0
1028,Electronics,27-05-2023,1349.43,30,944.6,27,25504.2,325,In Stock,1024.39,2.8,Central,1,0
1642,Books,08-03-2025,4363.54,15,3709.01,25,92725.25,32,In Stock,3374.24,3.8,Central,0,1
1473,Books,23-04-2025,1770.08,15,1504.57,25,37614.25,96,In Stock,1652.31,2.9,West,0,0
1696,Books,13-05-2025,1779.5,15,1512.58,21,31764.18,44,In Stock,1424.19,4.7,South,1,0
1252,Books,11-02-2024,3071.33,15,2610.63,24,62655.12,262,In Stock,2563,4.6,Central,1,0
1797,Electronics,22-05-2025,1081.1,30,756.77,20,15135.4,361,In Stock,687.91,3.4,East,1,0
1904,Home,13-09-2022,1567.47,20,1253.98,18,22571.64,401,In Stock,1275.24,4.6,East,1,0
1921,Clothing,15-05-2022,2199.83,20,1759.86,17,29917.62,69,In Stock,1754.07,3.8,East,0,0
1385,Books,24-05-2024,1897.46,5,1802.59,17,30644.03,300,In Stock,1862.69,2.9,South,0,0
1061,Clothing,01-04-2024,2719.41,30,1903.59,21,39975.39,292,In Stock,1919.84,4,South,0,0
1514,Clothing,29-03-2022,3078.27,15,2616.53,29,75879.37,404,In Stock,2563.25,4.2,North,1,0
1429,Books,14-09-2024,2920,20,2336,14,32704,217,In Stock,2447.08,2.7,South,1,0
1579,Home,15-05-2025,3340.01,30,2338.01,23,53774.23,206,In Stock,2115.91,3.3,North,1,0
1536,Clothing,26-02-2025,1677.2,10,1509.48,29,43774.92,171,In Stock,1521.87,2.5,East,0,0
1690,Groceries,02-04-2024,806.85,20,645.48,25,16137,245,In Stock,595.63,3.3,South,0,0
1140,Clothing,23-10-2024,3851.88,20,3081.5,18,55467,413,In Stock,3042.06,3.3,West,0,0
1742,Books,31-08-2024,4283.75,5,4069.56,18,73252.08,394,In Stock,4306.51,4.1,West,0,0
1299,Electronics,22-07-2024,1433.63,20,1146.9,28,32113.2,255,In Stock,1064.89,3,West,1,0
1674,Clothing,01-05-2022,2154.04,10,1938.64,22,42650.08,263,In Stock,2107.62,2.6,South,1,0
1310,Home,09-11-2025,2593.13,15,2204.16,21,46287.36,388,In Stock,2375.43,3.3,South,1,0
1470,Groceries,27-11-2024,2759.97,0,2759.97,19,52439.43,263,In Stock,2713,4.6,South,0,0
1392,Groceries,26-09-2025,3365.55,5,3197.27,22,70339.94,4,In Stock,2881.36,3.5,West,0,0
1641,Electronics,04-10-2024,399.7,10,359.73,17,6115.41,9,In Stock,380.58,3.5,East,0,0
1444,Electronics,13-07-2024,3663.09,5,3479.94,20,69598.8,270,In Stock,3745.04,3.7,Central,0,0
1757,Clothing,07-10-2023,497.46,30,348.22,17,5919.74,229,In Stock,325.57,4.4,East,1,0
1808,Books,15-12-2023,2447.79,15,2080.62,24,49934.88,311,In Stock,2253.81,3.7,South,1,0
1171,Home,09-05-2024,4172.82,20,3338.26,23,76779.98,369,In Stock,3614.73,2.7,Central,0,0
1575,Groceries,21-01-2022,2365.83,30,1656.08,25,41402,54,In Stock,1646.57,3,Central,0,0
1030,Electronics,30-08-2022,915.63,20,732.5,28,20510,386,In Stock,776.16,3,East,0,0
1046,Home,31-03-2023,4928.16,10,4435.34,20,88706.8,40,In Stock,4386.51,3.8,West,1,0
1129,Books,20-08-2024,4468.57,15,3798.28,18,68369.04,137,In Stock,3846.93,2.6,North,0,0
1351,Groceries,13-09-2023,3902.31,0,3902.31,17,66339.27,390,In Stock,3761.7,3.2,West,0,0
1977,Groceries,30-10-2022,2175.26,0,2175.26,22,47855.72,446,In Stock,2027.11,4,West,0,0
1844,Books,13-03-2024,1082.46,20,865.97,16,13855.52,114,In Stock,908.67,3.4,Central,0,0
1621,Groceries,21-08-2024,4718.77,30,3303.14,28,92487.92,62,In Stock,2973.75,4.3,South,1,1
1580,Books,10-03-2022,2755.29,15,2342,21,49182,343,In Stock,2379.26,3.5,South,1,0
1057,Groceries,26-02-2025,4291.31,15,3647.61,18,65656.98,409,In Stock,3913.66,4.9,Central,1,0
1105,Clothing,15-07-2022,1842.06,10,1657.85,25,41446.25,33,In Stock,1565.43,4.9,West,1,0
1811,Books,20-05-2022,1809.38,30,1266.57,22,27864.54,377,In Stock,1224.24,4.5,East,1,0
1329,Home,10-10-2022,4930.59,0,4930.59,26,128195.34,251,In Stock,5016.86,4.9,North,0,0
1767,Clothing,08-11-2022,2704.8,10,2434.32,25,60858,455,In Stock,2311.08,3,West,0,0
1823,Home,16-01-2024,875.34,5,831.57,23,19126.11,422,In Stock,889.36,4.4,West,0,0
1682,Groceries,04-10-2022,1254.44,15,1066.27,11,11728.97,443,In Stock,1037.82,3.3,North,0,1
1382,Home,02-03-2022,2513.33,0,2513.33,19,47753.27,196,In Stock,2554.35,4.3,East,0,1
1984,Clothing,04-09-2025,403.86,10,363.47,20,7269.4,355,In Stock,343.56,3.4,North,0,0
1161,Books,21-02-2022,2420.16,20,1936.13,27,52275.51,362,In Stock,1758.54,3.2,Central,1,0
1996,Electronics,02-06-2022,2210.92,5,2100.37,27,56709.99,409,In Stock,1963.3,4.9,North,0,1
1285,Home,27-08-2025,3940.81,10,3546.73,14,49654.22,251,In Stock,3224.83,3,North,0,0
1070,Electronics,28-06-2023,1903.72,20,1522.98,24,36551.52,61,In Stock,1513.42,4.4,West,1,0
1766,Home,21-07-2023,4916.23,0,4916.23,14,68827.22,393,In Stock,5001.42,4.2,West,1,0
1453,Home,13-11-2025,1067.7,0,1067.7,29,30963.3,224,In Stock,970.47,3.3,South,1,0
1885,Books,14-09-2023,3036.74,5,2884.9,13,37503.7,355,In Stock,2648.62,3.6,North,0,1
1566,Groceries,15-04-2025,630.56,20,504.45,24,12106.8,53,In Stock,502.99,2.9,Central,0,1
1834,Clothing,17-10-2025,3722.55,15,3164.17,28,88596.76,158,In Stock,3353.5,4.8,South,1,1
1396,Clothing,10-11-2022,4974.82,0,4974.82,11,54723.02,293,In Stock,5102.18,4.9,North,1,0
1514,Clothing,17-03-2024,4131.87,30,2892.31,22,63630.82,369,In Stock,2663.65,4.3,West,1,0
1025,Groceries,27-04-2024,2867.38,15,2437.27,21,51182.67,24,In Stock,2626.18,4.6,Central,1,0
1312,Electronics,07-04-2022,2526.76,15,2147.75,15,32216.25,236,In Stock,2327.07,2.7,East,0,0
1125,Clothing,30-05-2024,4208.14,10,3787.33,21,79533.93,460,In Stock,3654.74,3.5,South,1,0
1407,Electronics,21-05-2025,4692.68,10,4223.41,17,71797.97,320,In Stock,4321.41,3.3,West,1,1
1564,Groceries,08-04-2024,4948.19,0,4948.19,25,123704.75,99,In Stock,4940.6,3.9,East,0,1
1197,Groceries,17-05-2022,2103.39,15,1787.88,22,39333.36,227,In Stock,1945.94,3,North,0,0
1810,Books,26-10-2024,4956.4,10,4460.76,23,102597.48,177,In Stock,4468.57,3.9,Central,1,0
1187,Clothing,07-10-2024,948.45,20,758.76,14,10622.64,407,In Stock,828.56,4.1,West,0,1
1697,Books,19-04-2022,1417.04,20,1133.63,18,20405.34,154,In Stock,1065.46,2.8,West,0,0
1816,Clothing,01-07-2023,627.28,20,501.82,20,10036.4,465,In Stock,486.32,2.8,Central,1,0
1809,Groceries,28-11-2024,1504.34,20,1203.47,24,28883.28,433,In Stock,1271.19,2.6,West,1,0
1715,Groceries,24-10-2023,3886.1,15,3303.18,24,79276.32,238,In Stock,3490.54,4.4,West,0,0
1483,Home,01-03-2023,4294.04,20,3435.23,16,54963.68,433,In Stock,3594.75,3.3,North,1,0
1449,Home,22-09-2023,3938.68,15,3347.88,21,70305.48,142,In Stock,3588.67,3.1,South,1,0
1522,Groceries,18-09-2022,3229.12,0,3229.12,27,87186.24,16,In Stock,3359.93,4.4,East,0,0
1870,Groceries,20-12-2025,2667.04,0,2667.04,17,45339.68,284,In Stock,2739.63,2.9,Central,0,0
1353,Electronics,28-03-2022,3601.78,20,2881.42,27,77798.34,4,In Stock,2857.75,3.6,East,0,1
1985,Electronics,10-04-2023,2076,20,1660.8,22,36537.6,10,In Stock,1649.87,4.4,Central,0,0
1657,Books,17-03-2022,4238.28,20,3390.62,22,74593.64,207,In Stock,3326.99,3.9,Central,0,0
1596,Home,16-04-2023,3450.51,0,3450.51,15,51757.65,435,In Stock,3533.47,3.9,West,1,0
1099,Home,18-02-2023,3549.46,10,3194.51,18,57501.18,417,In Stock,3134.88,2.9,North,0,0
1615,Groceries,04-04-2024,2772.49,0,2772.49,23,63767.27,80,In Stock,2577.03,3,Central,1,0
1947,Groceries,13-06-2024,4449.1,20,3559.28,24,85422.72,32,In Stock,3279.19,4,East,1,0
1557,Books,27-12-2023,1409.67,10,1268.7,23,29180.1,497,In Stock,1376.41,2.6,South,1,0
1555,Home,02-04-2023,2029.51,10,1826.56,21,38357.76,304,In Stock,1652.94,4.7,East,1,0
1277,Electronics,01-08-2025,3932.68,5,3736.05,24,89665.2,376,In Stock,3441.25,3.4,North,1,0
1692,Clothing,16-06-2025,2565.19,15,2180.41,22,47969.02,158,In Stock,2156.56,3.5,South,0,0
1698,Books,15-10-2023,4468.23,20,3574.58,30,107237.4,273,In Stock,3405.09,3.1,West,1,0
1989,Clothing,03-11-2023,1862.72,15,1583.31,16,25332.96,114,In Stock,1553.5,4.7,East,1,0
1625,Electronics,27-10-2025,1972.78,5,1874.14,21,39356.94,216,In Stock,1730.75,4.1,East,0,0
1490,Electronics,10-05-2023,4465.93,15,3796.04,15,56940.6,260,In Stock,3515.82,3.6,Central,1,0
1254,Clothing,04-12-2024,2428.98,20,1943.18,19,36920.42,157,In Stock,2060.03,4,Central,0,0
1380,Books,25-11-2025,2677.4,5,2543.53,17,43240.01,44,In Stock,2675.34,3.5,South,1,0
1891,Clothing,24-06-2025,1797.27,15,1527.68,19,29025.92,119,In Stock,1406.77,3.7,West,0,0
1541,Books,20-08-2023,1528.02,0,1528.02,25,38200.5,214,In Stock,1579.3,3.4,Central,0,0
1263,Books,26-03-2023,3348.55,10,3013.7,22,66301.4,127,In Stock,3079.59,3.5,East,1,0
1609,Groceries,30-04-2023,775.24,5,736.48,22,16202.56,253,In Stock,767.91,3.3,South,0,0
1824,Home,08-10-2023,4420.51,0,4420.51,21,92830.71,37,In Stock,4397.92,2.7,Central,0,0
1878,Home,12-09-2023,3940.18,20,3152.14,24,75651.36,364,In Stock,3007.13,2.6,Central,1,0
1328,Electronics,07-11-2024,1115.59,10,1004.03,19,19076.57,209,In Stock,1036.9,2.9,North,1,0
1114,Groceries,24-10-2023,3531.3,5,3354.74,20,67094.8,351,In Stock,3268.43,3.1,South,1,0
1275,Home,28-01-2024,3092.64,10,2783.38,20,55667.6,93,In Stock,2626.93,4.7,South,1,0
1487,Books,16-10-2022,1085.77,30,760.04,22,16720.88,28,In Stock,746.15,4,West,1,0
1280,Books,08-12-2025,1511.38,30,1057.97,23,24333.31,163,In Stock,1113.68,4.9,Central,1,0
1274,Clothing,22-12-2023,2163.14,5,2054.98,21,43154.58,136,In Stock,2045.03,3.3,South,0,0
1772,Clothing,30-09-2023,3556.37,5,3378.55,21,70949.55,22,In Stock,3243.32,3.5,West,1,0
1842,Books,23-08-2022,3265.87,15,2775.99,22,61071.78,130,In Stock,2960.24,4.3,Central,1,0
1718,Books,20-02-2023,2754.73,10,2479.26,16,39668.16,85,In Stock,2668.5,3.9,East,1,0
1895,Clothing,26-07-2024,3888.37,30,2721.86,19,51715.34,183,In Stock,2685.52,3.8,North,1,0
1327,Home,14-05-2023,3838.1,30,2686.67,25,67166.75,423,In Stock,2619.34,3.9,West,1,0
1210,Electronics,31-08-2024,3165.72,10,2849.15,12,34189.8,236,In Stock,2913.37,4,North,1,0
1726,Clothing,26-09-2023,3977.55,30,2784.28,15,41764.2,183,In Stock,2538.14,4.4,East,1,0
1922,Home,16-10-2024,1804.46,0,1804.46,21,37893.66,313,In Stock,1873.51,4.2,South,1,0
1551,Home,25-04-2022,4430,30,3101,30,93030,158,In Stock,3276.07,4.9,Central,1,0
1991,Home,20-07-2024,3151.57,30,2206.1,21,46328.1,469,In Stock,2160.85,4.9,South,0,0
1025,Groceries,05-11-2023,4147.34,20,3317.87,18,59721.66,10,In Stock,3101.95,3.6,North,0,0
1026,Groceries,11-06-2025,2822.14,0,2822.14,29,81842.06,41,In Stock,2556.19,2.6,South,0,0
1701,Home,31-10-2024,1248.5,15,1061.22,23,24408.06,234,In Stock,1090.35,2.5,South,1,0
1082,Books,25-07-2022,2803.57,5,2663.39,17,45277.63,130,In Stock,2540.34,2.8,West,1,0
1895,Groceries,04-09-2022,1981.34,30,1386.94,15,20804.1,184,In Stock,1376.92,2.7,West,0,1
1945,Clothing,28-01-2024,3548,15,3015.8,12,36189.6,13,In Stock,2947.25,3.4,East,1,0
1681,Groceries,24-02-2025,2483.81,15,2111.24,31,65448.44,301,In Stock,1973.96,2.6,West,0,0
1412,Books,27-05-2022,4213.34,0,4213.34,15,63200.1,253,In Stock,4220.39,4.1,West,1,0
1166,Electronics,28-04-2022,3454.75,5,3282.01,25,82050.25,146,In Stock,3255.49,3,West,1,0
1699,Groceries,06-11-2025,3485.81,20,2788.65,17,47407.05,379,In Stock,2857.89,3.8,West,1,0
1168,Home,16-02-2023,1242.35,15,1056,18,19008,59,In Stock,1003.6,2.8,East,1,0
1800,Home,29-12-2022,4924.4,20,3939.52,22,86669.44,414,In Stock,3714.68,4.6,West,0,0
1978,Home,17-05-2022,4240.04,5,4028.04,22,88616.88,291,In Stock,4281.28,4.4,West,1,0
1228,Electronics,13-04-2025,3987.22,5,3787.86,17,64393.62,159,In Stock,3941.04,3.5,North,0,0
1978,Books,05-08-2025,1785.03,0,1785.03,19,33915.57,446,In Stock,1882.21,4.8,West,1,0
1608,Clothing,15-08-2024,2771.03,10,2493.93,28,69830.04,25,In Stock,2306.03,3,East,0,0
1366,Books,19-01-2022,858.1,30,600.67,14,8409.38,64,In Stock,567.52,4.5,East,1,0
1527,Electronics,14-07-2022,2784.68,0,2784.68,17,47339.56,385,In Stock,2826.75,3.9,South,1,0
1790,Home,26-11-2022,900.27,20,720.22,14,10083.08,69,In Stock,771.67,3.3,West,1,0
1646,Books,24-06-2022,2854.58,0,2854.58,27,77073.66,381,In Stock,3078.44,2.7,Central,1,1
1537,Clothing,28-09-2024,3313.87,5,3148.18,19,59815.42,172,In Stock,3357.16,2.9,South,0,0
1863,Home,25-03-2023,2072.94,15,1762,26,45812,461,In Stock,1601.09,4.7,East,0,0
1523,Clothing,03-08-2024,2593.02,30,1815.11,15,27226.65,475,In Stock,1931.6,4,South,0,0
1071,Groceries,09-10-2025,4403.14,30,3082.2,14,43150.8,224,In Stock,3328.22,3.1,Central,0,0
1644,Clothing,21-05-2022,721.1,10,648.99,19,12330.81,152,In Stock,591.46,3.7,North,0,0
1105,Home,28-01-2024,4000.32,5,3800.3,19,72205.7,39,In Stock,3736.67,2.8,Central,1,0
1731,Groceries,18-07-2024,1019.62,30,713.73,14,9992.22,145,In Stock,718.96,2.7,South,0,0
1884,Home,03-04-2022,376.2,30,263.34,19,5003.46,365,In Stock,249.26,4.8,West,0,0
1964,Home,27-08-2022,1090.76,15,927.15,19,17615.85,97,In Stock,930.24,3.6,North,0,1
1688,Groceries,24-07-2022,3872.21,20,3097.77,24,74346.48,247,In Stock,3336.89,3.4,Central,1,0
1281,Clothing,14-07-2023,2144.61,20,1715.69,24,41176.56,11,In Stock,1841.6,4.9,West,0,0
1132,Electronics,27-12-2025,4388.1,20,3510.48,16,56167.68,474,In Stock,3819.29,3.5,Central,0,0
1533,Electronics,02-09-2022,2718.6,0,2718.6,25,67965,23,In Stock,2709.96,3.3,East,0,0
1974,Electronics,11-04-2024,306.8,20,245.44,14,3436.16,224,In Stock,241.05,3.2,West,0,0
1268,Electronics,02-09-2025,3640.23,20,2912.18,19,55331.42,244,In Stock,3008.74,3.9,East,1,0
1411,Books,13-07-2024,729.12,0,729.12,26,18957.12,462,In Stock,716.98,3.9,North,1,0
1672,Electronics,22-10-2022,3989.02,15,3390.67,25,84766.75,170,In Stock,3080.05,2.5,North,0,0
1618,Groceries,02-10-2023,1006.89,5,956.55,15,14348.25,31,In Stock,998.62,4.1,North,1,1
1790,Electronics,05-05-2024,1858.14,30,1300.7,16,20811.2,113,In Stock,1243.73,4.5,North,1,0
1864,Home,29-07-2025,3854.1,10,3468.69,21,72842.49,208,In Stock,3155.87,4,East,0,1
1746,Electronics,17-01-2022,4780.31,30,3346.22,23,76963.06,482,In Stock,3025.4,4.7,East,1,1
1017,Clothing,12-03-2022,1982.88,20,1586.3,12,19035.6,302,In Stock,1723.15,3.2,South,1,0
1753,Groceries,16-07-2025,4181.12,20,3344.9,18,60208.2,428,In Stock,3179.04,3,South,1,0
1116,Groceries,10-09-2025,1115.8,30,781.06,15,11715.9,34,In Stock,772.92,4.2,East,1,0
1797,Books,01-11-2022,4074.46,30,2852.12,32,91267.84,204,In Stock,3109.14,3,North,1,0
1793,Home,27-10-2024,3355.97,20,2684.78,21,56380.38,377,In Stock,2667.34,2.7,South,1,0
1143,Groceries,30-08-2025,1125.17,0,1125.17,15,16877.55,383,In Stock,1030.34,2.7,West,1,0
1716,Clothing,27-03-2024,1652.02,0,1652.02,19,31388.38,392,In Stock,1669.18,4.4,East,1,0
1550,Electronics,31-01-2025,832.5,0,832.5,26,21645,265,In Stock,763.94,2.6,West,0,0
1928,Groceries,31-03-2024,2038.24,10,1834.42,20,36688.4,64,In Stock,1685.86,3.2,North,1,0
1665,Clothing,12-07-2022,1177.51,5,1118.63,23,25728.49,442,In Stock,1197.26,2.8,East,1,0
1687,Electronics,13-06-2023,3291.19,20,2632.95,13,34228.35,97,In Stock,2522.06,4.4,South,1,0
1960,Books,20-06-2022,4973.62,15,4227.58,18,76096.44,184,In Stock,4378.65,3.8,South,0,0
1752,Groceries,08-09-2022,257.64,30,180.35,16,2885.6,237,In Stock,180.67,3,West,0,0
1421,Groceries,11-11-2025,2796.42,30,1957.49,24,46979.76,484,In Stock,1848.78,4.4,East,1,0
1897,Clothing,15-05-2025,2953.6,20,2362.88,15,35443.2,472,In Stock,2371.3,4.4,North,0,0
1368,Home,25-06-2023,4588.2,20,3670.56,20,73411.2,469,In Stock,3354.15,3.8,Central,0,0
1645,Books,20-02-2023,2628.83,20,2103.06,19,39958.14,265,In Stock,2038.8,3.2,Central,1,0
1557,Home,04-03-2024,2809.77,30,1966.84,19,37369.96,473,In Stock,1975.82,4,North,0,0
